Script	Run	Model	AUC
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8217830-UNIV	UNIV	28.936714142201385
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8228475-RANDOM	RANDOM	28.91169522867749
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	823193-UNIV	UNIV	28.925742893342402
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	825677-UNIV	UNIV	28.934442670794738
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8258605-UNIV	UNIV	28.945891607972264
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8320063-RANDOM	RANDOM	28.857513903021218
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8358668-UNIV	UNIV	28.94276078903684
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8370129-UNIV	UNIV	28.79101499533897
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8378468-RANDOM	RANDOM	28.78469891773984
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8417216-RANDOM	RANDOM	28.859966619534887
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8432256-RANDOM	RANDOM	28.94019637622091
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8432918-RANDOM	RANDOM	28.86610355612001
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8436999-RANDOM	RANDOM	28.85643725550799
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8483193-RANDOM	RANDOM	28.949340001785565
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8491269-RANDOM	RANDOM	28.91994561446227
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8496029-RANDOM	RANDOM	28.862676337210903
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8496197-RANDOM	RANDOM	28.993477508739563
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8524982-UNIV	UNIV	28.869003550966205
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8664642-RANDOM	RANDOM	29.01510396749154
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8738604-UNIV	UNIV	28.85334495208123
forWords_Hungarian_RandomOrder_Coarse_FineSurprisal.py	8775630-RANDOM	RANDOM	28.855742929442926
